Name,Address,Lat,Long,logo
Clark Labs Clark University,"950 Main St,Worcester MA 01610,United States",42.250988,-71.8230045,logos/ClarkLabsClarkUniversity.png
Climsystems Limited,"PO Box 638,Hamilton 3204,New Zealand",-37.7931351,175.2567237,logos/ClimsystemsLimited.png
Cloudpoint Geospatial Inc,"1407 W Front St,Roanoke IL 61561-7441,United States",40.7926278,-89.2172551,logos/CloudpointGeospatialInc.png
Codex Remote Ciencias Espaciais E I,"Av Borges de Medeiros 659/503,Porto Alegre 90020-023,Brazil",-30.0322623,-51.228076,logos/CodexRemoteCienciasEspaciaisEI.png
Cognizant Technology Solutions U.S. Corp,"211 Quality Cir,College Station TX 77845-4470,United States",30.5589391,-96.2459745,logos/CognizantTechnologySolutionsU.S.Corp.png
Comafrique Technologies,"Boulevard de Vridi,Abidjan 01 BP 3727,C�te D'ivoire",5.2834341,-4.0084017,logos/ComafriqueTechnologies.png
Compasscom Software Corp,"7900 E Union Ave Ste 550,Denver CO 80237-2774,United States",39.6276933,-104.8960254,logos/CompasscomSoftwareCorp.png
CompassData,"7900 E Union Ave Ste 550,Denver CO 80237,United States",39.6276933,-104.8960254,logos/CompassData.png
Computer Aid Inc,"1390 Ridgeview Dr,Allentown PA 18104-9065,United States",40.6071457,-75.5667477,logos/ComputerAidInc.png
Consortech Solutions Inc,"3080-5005, boul Lapiniere,Brossard QC J4Z 0N5,Canada",45.4491188,-73.4325899,logos/ConsortechSolutionsInc.png
Core Solutions for Engineering,"MCCA8056 abdullah arif,8056,Mecca,Saudi Arabia",21.4133994,39.7899549,logos/CoreSolutionsforEngineering.png
Corelogic Flood Services LLC,"1825 Kramer Ln Ste A,Austin TX 78758-4260,United States",30.3858043,-97.7089798,logos/CorelogicFloodServicesLLC.png
CUES,"3600 Rio Vista Ave,Orlando FL 32805-6605,United States",28.5055716,-81.4243902,logos/CUES.png
Data Vision Group LLC,"9820 Metropolitan Ave Ste 4,Forest Hills NY 11375-6629,United States",40.7108046,-73.8540195,logos/DataVisionGroupLLC.png
DataCapable,"550 W B St,San Diego CA 92101,United States",32.7179793,-117.1680637,logos/DataCapable.png
DataCentric Solutions SAU,"Jose Echegaray 9,Las Rozas de Madrid 28232,Spain",40.5219915,-3.8914088,logos/DataCentricSolutionsSAU.png
Michael Baker International Inc,"5 Hutton Centre Dr Ste 500,Santa Ana CA 92707-6736,United States",33.696225,-117.8650579,logos/MichaelBakerInternationalInc.png
DATAMINE Software,"7900 E Union Ave Ste 1007,Denver CO 80237-2776,United States",39.6277611,-104.8961631,logos/DATAMINESoftware.png
Datastory LLC,"1250 Feehanville Dr # 100,Mount Prospect IL 60056-6009,United States",42.0753329,-87.9184665,logos/DatastoryLLC.png
Davey Resource Group Inc,"295 S Water St Ste 300,Kent OH 44240-3590,United States",41.1516224,-81.3579226,logos/DaveyResourceGroupInc.png
Dawood Engineering Inc,"11 Grandview Cir,Canonsburg PA 15317-6508,United States",40.2837947,-80.1750388,logos/DawoodEngineeringInc.png
DCSE Inc,"23461 S Pointe Dr Ste 300,Laguna Hills CA 92653-1523,United States",33.6261288,-117.7201595,logos/DCSEInc.png
De Maximis Data Management Solutions Inc,"370 Wabasha St N,Saint Paul MN 55102,United States",44.9461828,-93.0941778,logos/DeMaximisDataManagementSolutionsInc.png
Deccan International,"6170 Cornerstone Ct E Ste 100,San Diego CA 92121-3767,United States",32.9020683,-117.1850183,logos/DeccanInternational.png
Deda Next Srl,"Localita Palazzine N 120 F,Trento 38014,Italy",46.1179954,11.1045885,logos/DedaNextSrl.png
Delasoft Inc,"92 Reads Way Ste 204,New Castle DE 19720-1631,United States",39.6865882,-75.6107155,logos/DelasoftInc.png
DEMO ARQUITECTURA,"Calle Orense 29,Madrid 28020,Spain",40.4517208,-3.6954056,logos/DEMOARQUITECTURA.png
DVHP Inc,"2955 Inca St Unit 1a,Denver CO 80202-1374,United States",39.7592679,-104.9986722,logos/DVHPInc.png
Dig Smart LLC,"1845 S Dobson Rd Ste 202,Mesa AZ 85202-5663,United States",33.3805262,-111.8764117,logos/DigSmartLLC.png
Digimap Ltd,"La Ramee,Saint Peter Port,United Kingdom",55.378051,-3.435973,logos/DigimapLtd.png
Digital Data Technologies Inc,"2323 W 5th Ave Ste 210,Columbus OH 43204-4992,United States",39.9875921,-83.0681842,logos/DigitalDataTechnologiesInc.png
DNV GL Noble Denton USA LLC,"600 Bent Creek Blvd Ste 100,Mechanicsburg PA 17050-1893,United States",40.2554312,-77.0287375,logos/DNVGLNobleDentonUSALLC.png
Enverus Inc,"2901 Via Fortuna Ste 200,Austin TX 78746-0007,United States",30.250346,-97.800086,logos/EnverusInc.png
DroneUp LLC,"160 Newtown Rd Ste 302,Virginia Beach VA 23462-2419,United States",36.8429955,-76.1849753,logos/DroneUpLLC.png
DTN,"201 David L Boren Blvd Ste 270,Norman OK 73072-7338,United States",35.1837224,-97.438125,logos/DTN.png
dymaptic,"3246 Ne 57th Ave Unit B,Portland OR 97213-3382,United States",45.5467567,-122.6043093,logos/dymaptic.png
Dynamic Risk Assessment Systems Inc,"1110-333 11th Ave SW,Calgary AB T2R 1L9,Canada",51.0423367,-114.0697466,logos/DynamicRiskAssessmentSystemsInc.png
EA Engineering Science & Technology,"225 Schilling Cir Ste 400,Hunt Valley MD 21031-1124,United States",39.4906539,-76.6637268,logos/EAEngineeringScience&Technology.png
Earth Analytic Inc,"227 E Palace Ave Ste O,Santa Fe NM 87501-2043,United States",35.6871569,-105.9342412,logos/EarthAnalyticInc.png
Earth Knowledge Inc,"PO Box 30743,Tucson AZ 85751-0743,United States",32.2539787,-110.9741769,logos/EarthKnowledgeInc.png
EBA Engineering Inc,"6100 Chevy Chase Dr Ste 200,Laurel MD 20707-2995,United States",39.0951786,-76.9023904,logos/EBAEngineeringInc.png
EBP Schweiz AG,"M�hlebachstr. 11,Z�rich ZH 8032,Switzerland",47.359536,8.6356452,logos/EBPSchweizAG.png
Ecobot Inc,"1 Haywood St Ste 401,Asheville NC 28801-2889,United States",35.5947395,-82.5538472,logos/EcobotInc.png
EcoPoint Inc,"211 W 5th St,Rifle CO 81650-2213,United States",39.5332712,-107.7849267,logos/EcoPointInc.png
Edgybees Inc,"6700 Rockledge Dr # A,Bethesda MD 20817-1824,United States",39.0281517,-77.1353036,logos/EdgybeesInc.png
egabi ELAF,"6 Gamaeyet el haq fe el Hayah St.,Cairo 11799,Egypt",30.0444196,31.2357116,logos/egabiELAF.png
Elsevier Inc,"230 Park Ave,New York NY 10169-0005,United States",40.7544408,-73.9760341,logos/ElsevierInc.png
Embedded Alliance Inc,"5503 Callander Dr,Springfield VA 22151-1403,United States",38.8023794,-77.2467792,logos/EmbeddedAllianceInc.png
Empresa de Transformacion Agraria SA,"Calle Maldonado 58,Madrid 28006,Spain",40.4332335,-3.6744062,logos/EmpresadeTransformacionAgrariaSA.png
Ferber Engineering Company Inc,"729 E Watertown St,Rapid City SD 57701-1340,United States",44.0882602,-103.1987745,logos/FerberEngineeringCompanyInc.png
First Due,"107 7th St,Garden City NY 11530-5717,United States",40.7249756,-73.6366047,logos/FirstDue.png
FirstWatch & Stout Solutions Inc,"1930 Palomar Point Way Ste 101,Carlsbad CA 92008-5579,United States",33.1293119,-117.2874046,logos/FirstWatch&StoutSolutionsInc.png
FlameMapper LLC,"3944 Patrick Henry Pl,Agoura Hills CA 91301-3618,United States",34.1323342,-118.7230575,logos/FlameMapperLLC.png
FNT GmbH,"R�hlinger Str. 11,Ellwangen BW 73479,Germany",48.9540488,10.1599974,logos/FNTGmbH.png
Forestech Consulting Inc,"3059 Highland Oaks Ter,Tallahassee FL 32301-3841,United States",30.4347198,-84.2287406,logos/ForestechConsultingInc.png
Freedom Consulting Group Inc,"7061 Columbia Gateway Dr Ste 200,Columbia MD 21046-3451,United States",39.1720738,-76.8072441,logos/FreedomConsultingGroupInc.png
FROX GmbH,"Karl-Marx Str. 32,Dortmund NW 44141,Germany",51.5042611,7.4819622,logos/FROXGmbH.png
Future Cities For Engineering,"Mohammed Bin Saad St Alaqiq,Riyadh,Saudi Arabia",24.7740729,46.6309639,logos/FutureCitiesForEngineering.png
GIS Software House,"Dubai-Port Saeed-Acico Business Pk 804,Dubai 86370,United Arab Emirates",25.2578862,55.3367375,logos/GISSoftwareHouse.png
The Gartrell Group Inc,"1300 Se Stark St Ste 304,Portland OR 97214-2473,United States",45.5189554,-122.6519702,logos/TheGartrellGroupInc.png
Gateway Engineers,"100 Mcmorris Rd,Pittsburgh PA 15205-9445,United States",40.437239,-80.141458,logos/GatewayEngineers.png
GBS Korea,"U2475 24F Teheranro87gil 36,Gangnam-gu Seoul 06164,Korea, Republic of",37.5125207,127.0588194,logos/GBSKorea.png
GCS Holdings Inc,"115 S 4th St W,Missoula MT 59801-2721,United States",46.8657147,-113.9983568,logos/GCSHoldingsInc.png
GdB Geospatial LS P.C.,"88 Duryea Rd,Melville NY 11747-3831,United States",40.7671073,-73.4149846,logos/GdBGeospatialLSP.C..png
GDi CONVIVO d.o.o.,"Bastijanova 52 a,Zagreb 10000,Croatia",45.8009709,15.9316226,logos/GDiCONVIVOd.o.o..png
Genetec Inc,"2280, boul Alfred-Nobel,Montreal QC H4S 2A4,Canada",45.4789156,-73.7612594,logos/GenetecInc.png
Geo Data AG,"Z�rcherstr. 239,Frauenfeld TG 8500,Switzerland",47.5624565,8.8883133,logos/GeoDataAG.png
Geoafrika Technologies,"15 Acacia Ave,Westville 3630,South Africa",-29.8333502,30.9120418,logos/GeoafrikaTechnologies.png
Geocloud AG,"Wagistr. 4,Schlieren ZH 8952,Switzerland",47.3988019,8.4559117,logos/GeocloudAG.png
GeoConex Corp,"6634 Central Ave Pike Ste 99,Knoxville TN 37912,United States",36.0250252,-83.9886721,logos/GeoConexCorp.png
geoConvergence,"13598 E West Gate Dr Ste 212,Odon IN 47562-5651,United States",38.898115,-86.910135,logos/geoConvergence.png
GeoDok GmbH,"J�licher Str. 9,Bielefeld NW 33613,Germany",52.0499345,8.5214224,logos/GeoDokGmbH.png
Geodynamics,"310 A Greenfield Dr,Newport NC 28570-6544,United States",34.747681,-76.8089772,logos/Geodynamics.png
Emerson Automation Solutions,"6005 Rogerdale Rd,Houston TX 77072-1656,United States",29.7092432,-95.5589387,logos/EmersonAutomationSolutions.png
Geofit,"1 Route de Gachet,Nantes Cedex 3 44307,France",47.2800739,-1.5151518,logos/Geofit.png
Geographic Technologies Group Inc,"1299 Parkway Dr Ste B,Goldsboro NC 27534-3491,United States",35.3831628,-77.9333044,logos/GeographicTechnologiesGroupInc.png
Geographics Srl,"Via Marcello Tassini 4,Ferrara 44123,Italy",44.8320619,11.6363877,logos/GeographicsSrl.png
GeoJunxion BV,"Rivium Quadrant 75,Capelle aan den IJssel 2909 LC,Netherlands",51.9132382,4.5384645,logos/GeoJunxionBV.png
Geollect Ltd,"Redwood House, Almondsbury Business Park,Bradley Stoke BST BS32 4QW,United Kingdom",51.5492721,-2.5561685,logos/GeollectLtd.png
GeoMarvel LLC,"201 N Union St Ste 110,Alexandria VA 22314-2663,United States",38.8055848,-77.0396537,logos/GeoMarvelLLC.png
geomer GmbH,"Im Breitspiel 11b,Heidelberg BW 69126,Germany",49.3628171,8.6875949,logos/geomerGmbH.png
Geonamic Systems,"6470 E Johns Xing,Duluth GA 30097-2511,United States",34.0642766,-84.1660173,logos/GeonamicSystems.png
Geonexus Technologies LLC,"3005 Boardwalk St Ste 107,Ann Arbor MI 48108-5218,United States",42.2808256,-83.7430378,logos/GeonexusTechnologiesLLC.png
GeoOwl LLC,"100a Old Eastwood Rd,Wilmington NC 28403-1861,United States",34.2450787,-77.8666746,logos/GeoOwlLLC.png
GeoSLAM,"45662 Terminal Dr,Sterling VA 20166-4340,United States",38.9865625,-77.4207969,logos/GeoSLAM.png
Seerist,"13221 Woodland Park Rd Ste 330,Herndon VA 20171-5505,United States",38.9527662,-77.4024883,logos/Seerist.png
Geospatial Consulting Group Intl LLC,"203 E Howell Ave,Alexandria VA 22301-1307,United States",38.8237853,-77.057863,logos/GeospatialConsultingGroupIntlLLC.png
GeoWerkstatt GmbH,"Bleichemattstr. 2,Aarau AG 5000,Switzerland",47.3904028,8.0525999,logos/GeoWerkstattGmbH.png
geoWorx Ltd,"12 Haunui Rd,Pukerua Bay 5026,New Zealand",-41.0313299,174.8918544,logos/geoWorxLtd.png
GHD Inc,"655 Montgomery St Ste 1010,San Francisco CA 94111-2629,United States",37.7953568,-122.4034393,logos/GHDInc.png
GI Geoinformatik GmbH,"Morellstr. 33,Augsburg BY 86159,Germany",48.357623,10.8902262,logos/GIGeoinformatikGmbH.png
GIS-Akademie GmbH,"Gotenstr. 14,Hamburg HH 20097,Germany",53.5491145,10.0245373,logos/GIS-AkademieGmbH.png
GIS Routes,"V�a 4 1-30 zona 4, edificio TEC II,Guatemala 01004,Guatemala",14.6220913,-90.5143451,logos/GISRoutes.png
GIS Surveyors Inc,"12120 Tech Center Dr Ste D,Poway CA 92064,United States",32.935532,-117.0368179,logos/GISSurveyorsInc.png
GIS WebTech LLC,"5655 Cherokee Trace,Cumming GA 30041-5475,United States",34.1892397,-84.0727534,logos/GISWebTechLLC.png
GISCON geoengineering gmbh,"Salzdahlumer Str. 196,Braunschweig NI 38126,Germany",52.242565,10.5344325,logos/GISCONgeoengineeringgmbh.png
GISCON Geoinformatik GmbH,"Mallinckrodtstr. 320,Dortmund NW 44147,Germany",51.5238849,7.4449258,logos/GISCONGeoinformatikGmbH.png
Critical Think Inc,"1650 Bushy Tail St,Roseville CA 95747,United States",38.7980301,-121.3275204,logos/CriticalThinkInc.png
Global Information Systems LLC,"2663 Regency Dr,Lexington KY 40503-2922,United States",37.9988476,-84.5261272,logos/GlobalInformationSystemsLLC.png
Global Nomad GIS Services,"2716 Walnut Blvd,Walnut Creek CA 94596-4764,United States",37.9041552,-122.0516854,logos/GlobalNomadGISServices.png
Globo Srl,"Viale Europa 17 B,Treviolo 24048,Italy",45.6781123,9.6348994,logos/GloboSrl.png
GMV Skysoft,"Av D Joao Ii Lote 1 17 02,Lisboa 19998-025,Portugal",38.7678391,-9.101296,logos/GMVSkysoft.png
GP One Consulting Pty Ltd,"181 Flinders St,Townsville 4810,Australia",-19.2573623,146.8197154,logos/GPOneConsultingPtyLtd.png
Graef USA Inc,"275 W Wisconsin Ave Ste 300,Milwaukee WI 53203-3306,United States",43.0386044,-87.9143107,logos/GraefUSAInc.png
Granicus,"1999 Broadway Ste 3600,Denver CO 80202-5740,United States",39.7478522,-104.9878571,logos/Granicus.png
Grant Thornton Public Sector LLC,"1000 Wilson Blvd Ste 1400,Arlington VA 22209-3904,United States",38.8942052,-77.069308,logos/GrantThorntonPublicSectorLLC.png
Great Arc Technologies Inc,"401 S La Salle St Ste 1005,Chicago IL 60605-1092,United States",41.8766597,-87.631502,logos/GreatArcTechnologiesInc.png
Greenman Pedersen Inc,"325 W Main St,Babylon NY 11702-3444,United States",40.6943254,-73.3339303,logos/GreenmanPedersenInc.png
Le Groupe Systeme Foret,"200-1120, boul Guillaume-Couture,Levis QC G6W 0R8,Canada",46.7318942,-71.2662609,logos/LeGroupeSystemeForet.png
GT4W Consultoria e Servicos,"Pca Leonardo Venerando Pereira 284/10,Lavras 37200-000,Brazil",-21.2431142,-44.9996344,logos/GT4WConsultoriaeServicos.png
GZA Geoenvironmental Inc,"249 Vanderbilt Ave,Norwood MA 02062-5033,United States",42.1713069,-71.1895958,logos/GZAGeoenvironmentalInc.png
Halff Associates Inc,"1201 N Bowser Rd,Richardson TX 75081-2220,United States",32.9630549,-96.714692,logos/HalffAssociatesInc.png
Hansen Banner LLC,"7450 Tilghman St Ste 100,Allentown PA 18106-9044,United States",40.5848099,-75.6195557,logos/HansenBannerLLC.png
Hawkeye 360,"196 Van Buren St Ste 450,Herndon VA 20170-5337,United States",38.954032,-77.387487,logos/Hawkeye360.png
Hazen and Sawyer,"4011 Westchase Blvd Ste 500,Raleigh NC 27607-3979,United States",35.8014319,-78.7082487,logos/HazenandSawyer.png
American Academy of Family Physicians,"11400 Tomahawk Creek Pkwy,Leawood KS 66211-2680,United States",38.9221495,-94.6289864,logos/AmericanAcademyofFamilyPhysicians.png
Helyx Secure Information Systems Ltd,"Hanley Ct Unit 2,Tewkesbury GL20 6FE,United Kingdom",52.0342417,-2.1587728,logos/HelyxSecureInformationSystemsLtd.png
Hexamap Solutions Pvt Ltd,"75 Eldams Road Teynampet,Chennai 600018,India",13.0389766,80.2487507,logos/HexamapSolutionsPvtLtd.png
HNTB Corp,"715 Kirk Dr,Kansas City MO 64105-1310,United States",39.1008191,-94.59253,logos/HNTBCorp.png
Houston Engineering Inc,"7550 Meridian Circle North,Maple Grove MN 55369-4929,United States",45.0914879,-93.4041162,logos/HoustonEngineeringInc.png
HSI Spol SRO,"V Kapslovne 2767/2,Praha 3 130 00,Czech Republic",50.0868558,14.4631362,logos/HSISpolSRO.png
iSpatial Techno Solutions Private Ltd,"St: Office 50 Lvl 2 Road 2 Ban,Hyderabad 500034,India",17.4145868,78.4382677,logos/iSpatialTechnoSolutionsPrivateLtd.png
iSpeed Technology LLC,"2301 W I 44 Service Rd Ste 101,Oklahoma City OK 73112-8766,United States",35.5132445,-97.5524169,logos/iSpeedTechnologyLLC.png
ITpipes LLC,"4921 Alexander Blvd Ne Ste B,Albuquerque NM 87107-7038,United States",35.1389605,-106.6165423,logos/ITpipesLLC.png
iWater Inc,"12 Goodyear Ste 130,Irvine CA 92618-3747,United States",33.6483099,-117.7108539,logos/iWaterInc.png
Jacobs Engineering Group Inc,"1100 Ne Circle Blvd,Corvallis OR 97330-4741,United States",44.5809076,-123.2432772,logos/JacobsEngineeringGroupInc.png
Ingenieria Estudios y Proyectos,"Javier Ferrero 10,Madrid 28002,Spain",40.4484627,-3.670441,logos/IngenieriaEstudiosyProyectos.png
Incapsulate LLC,"650 Massachusetts Ave Nw,Washington DC 20001-3796,United States",38.9016009,-77.021379,logos/IncapsulateLLC.png
INCATech,"11700 Plaza America Dr Ste 320,Reston VA 20190-4752,United States",38.9526486,-77.3499306,logos/INCATech.png
Indoor.Vu LLC,"1240 Rosecrans Ave Ste 120,Manhattan Beach CA 90266-2558,United States",33.9015423,-118.3920397,logos/Indoor.VuLLC.png
Indra Sistemas SA,"Avenida de Bruselas 35,Alcobendas 28108,Spain",40.5290535,-3.6414198,logos/IndraSistemasSA.png
Indra Soluciones TI SLU,"Avenida de Bruselas 35,Alcobendas 28108,Spain",40.5290535,-3.6414198,logos/IndraSolucionesTISLU.png
Infor (US) LLC,"13560 Morris Rd Ste 4100,Alpharetta GA 30004-8995,United States",34.0951308,-84.2584042,logos/Infor(US)LLC.png
Info Tech Inc,"2970 Sw 50th Ter,Gainesville FL 32608-5076,United States",29.6254114,-82.3974731,logos/InfoTechInc.png
Infrastructure Solutions,"100-6925 Century Ave,Mississauga ON L5N 7K2,Canada",43.6028068,-79.7504332,logos/InfrastructureSolutions.png
Ingenieria Estudios y Proyectos,"Javier Ferrero 10,Madrid 28002,Spain",40.4484627,-3.670441,logos/IngenieriaEstudiosyProyectos.png
Innola Solutions Inc,"321 Ocean Ave Ste 211,Melbourne Beach FL 32951-2569,United States",28.0681354,-80.5604973,logos/InnolaSolutionsInc.png
INSER SA,"36, chemin de Maillefer,Le Mont-sur-Lausanne VD 1052,Switzerland",46.5428122,6.6283218,logos/INSERSA.png
Insitu Inc,"901 E Bingen Point Way,Bingen WA 98605,United States",45.7068783,-121.4599419,logos/InsituInc.png
Integral GIS Inc,"119 Pine St,Seattle WA 98101-3519,United States",47.6099483,-122.3400245,logos/IntegralGISInc.png
Integrity Solutions,"19029 E 58th Ave,Denver CO 80249-6774,United States",39.802352,-104.765901,logos/IntegritySolutions.png
INTEND Geoinformatik GmbH,"Johanna-Waescher-Str. 5,Kassel HE 34131,Germany",51.3064678,9.4484866,logos/INTENDGeoinformatikGmbH.png
iSpatial Techno Solutions Private Ltd,"St: Office 50 Lvl 2 Road 2 Ban,Hyderabad 500034,India",17.4145868,78.4382677,logos/iSpatialTechnoSolutionsPrivateLtd.png
iSpeed Technology LLC,"2301 W I 44 Service Rd Ste 101,Oklahoma City OK 73112-8766,United States",35.5132445,-97.5524169,logos/iSpeedTechnologyLLC.png
ITpipes LLC,"4921 Alexander Blvd Ne Ste B,Albuquerque NM 87107-7038,United States",35.1389605,-106.6165423,logos/ITpipesLLC.png
iWater Inc,"12 Goodyear Ste 130,Irvine CA 92618-3747,United States",33.6483099,-117.7108539,logos/iWaterInc.png
Jacobs Engineering Group Inc,"1100 Ne Circle Blvd,Corvallis OR 97330-4741,United States",44.5809076,-123.2432772,logos/JacobsEngineeringGroupInc.png
Jakala Corporation,"11 E 44th St,New York NY 10017-3608,United States",40.7545399,-73.9789396,logos/JakalaCorporation.png
JAKALA SPA,"Corso di Porta Romana 15,Milano 20122,Italy",45.4592443,9.1909258,logos/JAKALASPA.png
Jamitan Tech. Nig. Ltd.,"No. 1 Kumasi Crescent,Abuja FC +234,Nigeria",9.0829962,7.4773998,logos/JamitanTech.Nig.Ltd..png
JANA Corp,"305-1 Industrial Pkwy S,Aurora ON L4G 3V7,Canada",44.0019263,-79.4560529,logos/JANACorp.png
Janes Group America LLC,"1201 Wilson Blvd,Arlington VA 22209-2300,United States",38.895267,-77.0712667,logos/JanesGroupAmericaLLC.png
Jasara Program Management Company,"Al-Raidah Digital City Buidling RD 01,Riyadh 231016,Saudi Arabia",24.5918487,46.7079175,logos/JasaraProgramManagementCompany.png
